"Cidade de Deus","Osasco","SP"
"Piratininga","Osasco","SP"
"Rochale","Osasco","SP"
"Vila Yara","Osasco","SP"
"Bela Vista","Osasco","SP"
"Jardim Roberto","Osasco","SP"
"Iapi","Osasco","SP"
"Ayrosa","Osasco","SP"
"Industrial Remédios","Osasco","SP"
"Industrial Altino","Osasco","SP"
"Adalgisa","Osasco","SP"
"Umuarama","Osasco","SP"
"Cidade das Flores","Osasco","SP"
"Vila Militar","Osasco","SP"
"Castelo Branco","Osasco","SP"
"Remédios","Osasco","SP"
"Santo Antônio","Osasco","SP"
"Jardim Elvira","Osasco","SP"
"Aliança","Osasco","SP"
"Jardim D'Abril","Osasco","SP"
"Jaguaribe","Osasco","SP"
"São Pedro","Osasco","SP"
"Quintauna","Osasco","SP"
"Munhoz Júnior","Osasco","SP"
"Industrial Mazzei","Osasco","SP"
"Mutinga","Osasco","SP"
"Padroeira","Osasco","SP"
"Helena Maria","Osasco","SP"
"Baronesa","Osasco","SP"
"Vila Menk","Osasco","SP"
"Bussocaba","Osasco","SP"
"Veloso","Osasco","SP"
"Bandeiras","Osasco","SP"
"Portal D'Oeste","Osasco","SP"
"Industrial Anhanguera","Osasco","SP"
"City Bussocaba","Osasco","SP"
"Jardim Novo Osasco","Osasco","SP"
"Bonança","Osasco","SP"
"Platina","Osasco","SP"
"Metalúrgicos","Osasco","SP"
"Paiva Ramos","Osasco","SP"
"Três Montanhas","Osasco","SP"
"Jardim Conceição","Osasco","SP"
"Santa Fé","Osasco","SP"
"Raposo Tavares","Osasco","SP"
"Santa Maria","Osasco","SP"
"Industrial","Ouro Verde","SP"
"Primavera","Ouro Verde","SP"
"Nova Esperança","Ouro Verde","SP"
"Paraíso","Ouro Verde","SP"
"Centro","Ouro Verde","SP"
"Nova Paulínia","Paulínia","SP"
"Jardim de Itapoan","Paulínia","SP"
"Jardim Vista Alegre","Paulínia","SP"
"Jardim dos Calegaris","Paulínia","SP"
"Jardim Fortaleza","Paulínia","SP"
"Santa Cecília","Paulínia","SP"
"Vila Bressani","Paulínia","SP"
"Vila Presidente Médici","Paulínia","SP"
"Vila José Paulino Nogueira","Paulínia","SP"
"Vila Monte Alegre","Paulínia","SP"
"Jardim N. S. Aparecida","Paulínia","SP"
"Santa Terezinha","Paulínia","SP"
"Poço Fundo","Paulínia","SP"
"Bela Vista","Paulínia","SP"
"Jardim Planalto","Paulínia","SP"
"João Aranha","Paulínia","SP"
"Balneário Tropical","Paulínia","SP"
"Nova Veneza","Paulínia","SP"
"Belvedere do Lago","Paulínia","SP"
"Jardim Itapoan","Paulínia","SP"
"Alto Pinheiros","Paulínia","SP"
"Dona Edith de Campos Favaro","Paulínia","SP"
"São Luiz","Paulínia","SP"
"São Domingos","Paulínia","SP"
"Saltinho","Paulínia","SP"
"Jardim América","Paulínia","SP"
"Parque da Figueira","Paulínia","SP"
"Jardim Harmonia","Paulínia","SP"
"Boa Esperança","Paulínia","SP"
"Bonfim","Paulínia","SP"
"Jardim Ypê","Paulínia","SP"
"Betel","Paulínia","SP"
"Morumbi","Paulínia","SP"
"Cascata","Paulínia","SP"
"Parque Brasil 500","Paulínia","SP"
"Parque Bom Retiro","Paulínia","SP"
"São Bento","Paulínia","SP"
"Jardim Flamboyant","Paulínia","SP"
"Centro","Piracicaba","SP"
"Cidade Alta","Piracicaba","SP"
"Cidade Jardim","Piracicaba","SP"
"Clube de Campo","Piracicaba","SP"
"Higienópolis","Piracicaba","SP"
"Jardim Elite","Piracicaba","SP"
"Nova América","Piracicaba","SP"
"Piracicamirim","Piracicaba","SP"
"Jardim Caxambú","Piracicaba","SP"
"Vila Monteiro","Piracicaba","SP"
"Vila Independência","Piracicaba","SP"
"São Judas","Piracicaba","SP"
"São Dimas","Piracicaba","SP"
"Agronomia","Piracicaba","SP"
"Santa Cecília","Piracicaba","SP"
"Abaeté","Piracicaba","SP"
"Morumbi","Piracicaba","SP"
"Dois Córregos","Piracicaba","SP"
"Unileste","Piracicaba","SP"
"Monte Alegre","Piracicaba","SP"
"Conceição","Piracicaba","SP"
"Santa Rita","Piracicaba","SP"
"Jardim São Francisco","Piracicaba","SP"
"Taquaral","Piracicaba","SP"
"CECAP","Piracicaba","SP"
"Pompéia","Piracicaba","SP"
"Água Branca","Piracicaba","SP"
"Jardim Califórnia","Piracicaba","SP"
"Campestre","Piracicaba","SP"
"Bairro Verde","Piracicaba","SP"
"Paulicéia","Piracicaba","SP"
"Monte Líbano","Piracicaba","SP"
"Jardim Itapuã","Piracicaba","SP"
"Vila Cristina","Piracicaba","SP"
"Paulista","Piracicaba","SP"
"Jaraguá","Piracicaba","SP"
"Castelinho","Piracicaba","SP"
"Parque da Rua do Porto","Piracicaba","SP"
"Novo Horizonte","Piracicaba","SP"
"Jardim Planalto","Piracicaba","SP"
"São Jorge","Piracicaba","SP"
"Morato","Piracicaba","SP"
"Glebas Califórnia","Piracicaba","SP"
"Jardim Jupiá","Piracicaba","SP"
"Nova Piracicaba","Piracicaba","SP"
"Jardim Monumento","Piracicaba","SP"
"Nhô Quim","Piracicaba","SP"
"Vila Rezende","Piracicaba","SP"
"Algodoal","Piracicaba","SP"
"Jardim Primavera","Piracicaba","SP"
"Areião","Piracicaba","SP"
"Vila Fátima","Piracicaba","SP"
"Vila Industrial","Piracicaba","SP"
"Mário Dedini","Piracicaba","SP"
"Guamium","Piracicaba","SP"
"Santa Rosa","Piracicaba","SP"
"Santa Terezinha","Piracicaba","SP"
"Vila Sônia","Piracicaba","SP"
"Vale do Sol","Piracicaba","SP"
"Parque Residencial Piracicaba","Piracicaba","SP"
"Ondas","Piracicaba","SP"
"Ondinhas","Piracicaba","SP"
"Capim Fino","Piracicaba","SP"
"Água Santa","Piracicaba","SP"
"Boqueirão","Praia Grande","SP"
"Guilhermina","Praia Grande","SP"
"Aviação","Praia Grande","SP"
"Tupy","Praia Grande","SP"
"Ocian","Praia Grande","SP"
"Mirim","Praia Grande","SP"
"Caiçara","Praia Grande","SP"
"Flórida","Praia Grande","SP"
"Solemar","Praia Grande","SP"
"Cidade da Criança","Praia Grande","SP"
"Melvi","Praia Grande","SP"
"Quietude","Praia Grande","SP"
"Antartica","Praia Grande","SP"
"Sítio do Campo","Praia Grande","SP"
"Militar","Praia Grande","SP"
"Ribeirópolis","Praia Grande","SP"
"Andaraguá","Praia Grande","SP"
"Anhanguera","Praia Grande","SP"
"Tupiry","Praia Grande","SP"
"Santa Marina","Praia Grande","SP"
"Vila Sônia","Praia Grande","SP"
"Xixova","Praia Grande","SP"
"Canto do Forte","Praia Grande","SP"
"Maracanã","Praia Grande","SP"
"Real","Praia Grande","SP"
"Princesa","Praia Grande","SP"
"Imperador","Praia Grande","SP"
"Samambaia","Praia Grande","SP"
"Esmeralda","Praia Grande","SP"
"Serra do Mar","Praia Grande","SP"
"Uep1-S.1","Presidente Prudente","SP"
"Uep1-S.2","Presidente Prudente","SP"
"Uep1-S.3","Presidente Prudente","SP"
"Uep1-S.4","Presidente Prudente","SP"
"Uep2-S.1","Presidente Prudente","SP"
"Uep2-S.2","Presidente Prudente","SP"
"Uep2-S.3","Presidente Prudente","SP"
"Uep3-S.1","Presidente Prudente","SP"
"Uep3-S.2","Presidente Prudente","SP"
"Uep3-S.3","Presidente Prudente","SP"
"Uep3-S.4","Presidente Prudente","SP"
"Uep4-S.1","Presidente Prudente","SP"
"Uep4-S.2","Presidente Prudente","SP"
"Uep4-S.3","Presidente Prudente","SP"
"Uep5-S.1","Presidente Prudente","SP"
"Uep5-S.2","Presidente Prudente","SP"
"Uep5-S.3","Presidente Prudente","SP"
"Uep6-S.1","Presidente Prudente","SP"
"Uep6-S.2","Presidente Prudente","SP"
"Uep6-S.3","Presidente Prudente","SP"
"Uep7-S.1","Presidente Prudente","SP"
"Uep8-S.1","Presidente Prudente","SP"
"Uep8-S.2","Presidente Prudente","SP"
"Uep8-S.3","Presidente Prudente","SP"
"Uep8-S.4","Presidente Prudente","SP"
"Barro Branco","Ribeirão Pires","SP"
"Santa Luzia","Ribeirão Pires","SP"
"Roncon","Ribeirão Pires","SP"
"Santana","Ribeirão Pires","SP"
"Colônia","Ribeirão Pires","SP"
"Pastoril","Ribeirão Pires","SP"
"Ponte Seca","Ribeirão Pires","SP"
"Centro","Ribeirão Pires","SP"
"Aliança","Ribeirão Pires","SP"
"Pilar Velho","Ribeirão Pires","SP"
"Guapituba","Ribeirão Pires","SP"
"Sertãozinho","Ribeirão Pires","SP"
"Reprêsa","Ribeirão Pires","SP"
"Centro Alto","Ribeirão Pires","SP"
"Suíssa","Ribeirão Pires","SP"
"Bocaina","Ribeirão Pires","SP"
"São Caetaninho","Ribeirão Pires","SP"
"Centro Ouro Fino Paulista","Ribeirão Pires","SP"
"Tecelão","Ribeirão Pires","SP"
"Tanque Caio","Ribeirão Pires","SP"
"Quarta Divisão","Ribeirão Pires","SP"
"Itrapoã","Ribeirão Pires","SP"
"Pouso Alegre","Ribeirão Pires","SP"
"Soma","Ribeirão Pires","SP"
"Casa Vermelha","Ribeirão Pires","SP"
"Km 4","Ribeirão Pires","SP"
"Setor Central","C","Ribeirão Preto","SP"
"Subsetor Norte","1","N-1","Ribeirão Preto","SP"
"Subsetor Norte","2","N-2","Ribeirão Preto","SP"
"Subsetor Norte","3","N-3","Ribeirão Preto","SP"
"Subsetor Norte","4","N-4","Ribeirão Preto","SP"
"Subsetor Norte","5","N-5","Ribeirão Preto","SP"
"Subsetor Norte","6","N-6","Ribeirão Preto","SP"
"Subsetor Norte","7","N-7","Ribeirão Preto","SP"
"Subsetor Norte","8","N-8","Ribeirão Preto","SP"
"Subsetor Norte","9","N-9","Ribeirão Preto","SP"
"Subsetor Norte","10","N-10","Ribeirão Preto","SP"
"Subsetor Norte","11","N-11","Ribeirão Preto","SP"
"Subsetor Norte","12","N-12","Ribeirão Preto","SP"
"Subsetor Norte","13","N-13","Ribeirão Preto","SP"
"Subsetor Norte","14","N-14","Ribeirão Preto","SP"
"Subsetor Leste","1","L-1","Ribeirão Preto","SP"
"Subsetor Leste","2","L-2","Ribeirão Preto","SP"
"Subsetor Leste","3","L-3","Ribeirão Preto","SP"
"Subsetor Leste","4","L-4","Ribeirão Preto","SP"
"Subsetor Leste","5","L-5","Ribeirão Preto","SP"
"Subsetor Leste","6","L-6","Ribeirão Preto","SP"
"Subsetor Leste","7","L-7","Ribeirão Preto","SP"
"Subsetor Leste","8","L-8","Ribeirão Preto","SP"
"Subsetor Sul","1","S-1","Ribeirão Preto","SP"
"Subsetor Sul","2","S-2","Ribeirão Preto","SP"
"Subsetor Sul","3","S-3","Ribeirão Preto","SP"
"Subsetor Sul","4","S-4","Ribeirão Preto","SP"
"Subsetor Sul","5","S-5","Ribeirão Preto","SP"
"Subsetor Sul","6","S-6","Ribeirão Preto","SP"
"Subsetor Sul","7","S-7","Ribeirão Preto","SP"
"Subsetor Oeste","1","O-1","Ribeirão Preto","SP"
"Subsetor Oeste","2","O-2","Ribeirão Preto","SP"
"Subsetor Oeste","3","O-3","Ribeirão Preto","SP"
"Subsetor Oeste","4","O-4","Ribeirão Preto","SP"
"Subsetor Oeste","5","O-5","Ribeirão Preto","SP"
"Subsetor Oeste","6","O-6","Ribeirão Preto","SP"
"Subsetor Oeste","7","O-7","Ribeirão Preto","SP"
"Subsetor Oeste","8","O-8","Ribeirão Preto","SP"
"Subsetor Oeste","9","O-9","Ribeirão Preto","SP"
"Subsetor Oeste","10","O-10","Ribeirão Preto","SP"
"Subsetor Oeste","11","N-11","Ribeirão Preto","SP"
"Subsetor Oeste","12","O-12","Ribeirão Preto","SP"
"(N-15","Ribeirão Preto","SP"
"(N-16","Ribeirão Preto","SP"
"(N-17","Ribeirão Preto","SP"
"(N-18","Ribeirão Preto","SP"
"(N-19","Ribeirão Preto","SP"
"(L-9","Ribeirão Preto","SP"
"(L-10","Ribeirão Preto","SP"
"(L-11","Ribeirão Preto","SP"
"(L-12","Ribeirão Preto","SP"
"(L-13","Ribeirão Preto","SP"
"(O-13","Ribeirão Preto","SP"
"(O-14","Ribeirão Preto","SP"
"(O-15","Ribeirão Preto","SP"
"(O-16","Ribeirão Preto","SP"
"(S-8","Ribeirão Preto","SP"
"(S-9","Ribeirão Preto","SP"
"(S-10","Ribeirão Preto","SP"
"Recanto Paraíso","Rio Claro","SP"
"Jardim São Paulo","Rio Claro","SP"
"Alto do Santana","Rio Claro","SP"
"Santana","Rio Claro","SP"
"Wenzel","Rio Claro","SP"
"Centro","Rio Claro","SP"
"Cidade Jardim","Rio Claro","SP"
"Consolação","Rio Claro","SP"
"Santa Maria","Rio Claro","SP"
"Grande Cervezão","Rio Claro","SP"
"Jardim Floridiana","Rio Claro","SP"
"Distrito Industrial","Rio Claro","SP"
"Residencial Florença","Rio Claro","SP"
"Mãe Preta","Rio Claro","SP"
"Arco-Íris","Rio Claro","SP"
"Jardim América","Rio Claro","SP"
"Vila Nova","Rio Claro","SP"
"Bela Vista","Rio Claro","SP"
"Cidade Nova","Rio Claro","SP"
"Vila Paulista","Rio Claro","SP"
"Centenário","Rio Claro","SP"
"Inocoop","Rio Claro","SP"
"Jardim Novo Wenzel","Rio Claro","SP"
"Jardim das Palmeiras","Rio Claro","SP"
"Jardim Guanabara","Rio Claro","SP"
"Jardim Nova Rio Claro","Rio Claro","SP"
"Jardim Novo/Terra Nova","Rio Claro","SP"
"1","Santa Cruz das Palmeiras","SP"
"2","Santa Cruz das Palmeiras","SP"
"3","Santa Cruz das Palmeiras","SP"
"4","Santa Cruz das Palmeiras","SP"
"5","Santa Cruz das Palmeiras","SP"
"6","Santa Cruz das Palmeiras","SP"
"7","Santa Cruz das Palmeiras","SP"
"8","Santa Cruz das Palmeiras","SP"
"9","Santa Cruz das Palmeiras","SP"
"10","Santa Cruz das Palmeiras","SP"
"11","Santa Cruz das Palmeiras","SP"
"12","Santa Cruz das Palmeiras","SP"
"13","Santa Cruz das Palmeiras","SP"
"14","Santa Cruz das Palmeiras","SP"
"15","Santa Cruz das Palmeiras","SP"
"16","Santa Cruz das Palmeiras","SP"
"17","Santa Cruz das Palmeiras","SP"
"18","Santa Cruz das Palmeiras","SP"
"19","Santa Cruz das Palmeiras","SP"
"20","Santa Cruz das Palmeiras","SP"
"21","Santa Cruz das Palmeiras","SP"
"22","Santa Cruz das Palmeiras","SP"
"23","Santa Cruz das Palmeiras","SP"
"24","Santa Cruz das Palmeiras","SP"
"25","Santa Cruz das Palmeiras","SP"
"26","Santa Cruz das Palmeiras","SP"
"27","Santa Cruz das Palmeiras","SP"
"28","Santa Cruz das Palmeiras","SP"
"29","Santa Cruz das Palmeiras","SP"
"30","Santa Cruz das Palmeiras","SP"
"31","Santa Cruz das Palmeiras","SP"
"32","Santa Cruz das Palmeiras","SP"
"33","Santa Cruz das Palmeiras","SP"
"34","Santa Cruz das Palmeiras","SP"
"35","Santa Cruz das Palmeiras","SP"
"Parque dos Jequitibás","Santa Gertrudes","SP"
"Jardim Paulista","Santa Gertrudes","SP"
"Jardim Parque Industrial","Santa Gertrudes","SP"
"Jardim Residencial Indaiá","Santa Gertrudes","SP"
"Jardim Residencial Iporanga","Santa Gertrudes","SP"
"Jardim Bom Sucesso","Santa Gertrudes","SP"
"Jardim Luciana","Santa Gertrudes","SP"
"Distrito Industrial I","Santa Gertrudes","SP"
"Distrito Industrial II","Santa Gertrudes","SP"
"Centro","Santa Gertrudes","SP"
"Jardim d'Itália","Santa Gertrudes","SP"
"Santa Catarina","Santa Gertrudes","SP"
"Tamanduateí 2","Santo André","SP"
"Vila Metalúrgica","Santo André","SP"
"Vila Camilópolis","Santo André","SP"
"Jardim Utinga","Santo André","SP"
"Jardim das Maravilhas","Santo André","SP"
"Vila Lucinda","Santo André","SP"
"Jardim Santo Antônio","Santo André","SP"
"Vila Francisco Matarazzo","Santo André","SP"
"Parque Oratório","Santo André","SP"
"Parque das Nações","Santo André","SP"
"Santa Terezinha","Santo André","SP"
"Tamanduateí 4","Santo André","SP"
"Tamanduateí 1","Santo André","SP"
"Campestre","Santo André","SP"
"Tamanduateí 3","Santo André","SP"
"Bangú","Santo André","SP"
"Tamanduateí 5","Santo André","SP"
"Jardim","Santo André","SP"
"Santa Maria","Santo André","SP"
"Vila Palmares","Santo André","SP"
"Vila Sacadura Cabral","Santo André","SP"
"Vila Alpina","Santo André","SP"
"Vila Guiomar","Santo André","SP"
"Centro","Santo André","SP"
"Casa Branca","Santo André","SP"
"Tamanduateí 7","Santo André","SP"
"Parque Marajoara","Santo André","SP"
"Vila Homero Thon","Santo André","SP"
"Vila América","Santo André","SP"
"Bairro Silveira","Santo André","SP"
"Vila Alzira","Santo André","SP"
"Vila Assunção","Santo André","SP"
"Vila Bastos","Santo André","SP"
"Jardim Bela Vista","Santo André","SP"
"Vila Alice","Santo André","SP"
"Vila Príncipe de Gales","Santo André","SP"
"Vila Valparaíso","Santo André","SP"
"Vila Floresta","Santo André","SP"
"Vila Gilda","Santo André","SP"
"Paraíso","Santo André","SP"
"Vila Pires","Santo André","SP"
"Vila Humaitá","Santo André","SP"
"Vila Guarani","Santo André","SP"
"Jardim Marek","Santo André","SP"
"Cidade São Jorge","Santo André","SP"
"Parque Gerassi Centreville","Santo André","SP"
"Vila Progresso","Santo André","SP"
"Vila Helena","Santo André","SP"
"Vila Scarpelli","Santo André","SP"
"Jardim Bom Pastor","Santo André","SP"
"Jardim Stella","Santo André","SP"
"Jardim Cristiane","Santo André","SP"
"Vila Linda","Santo André","SP"
"Vila Junqueira","Santo André","SP"
"Jardim Ipanema","Santo André","SP"
"Vila Guaraciaba","Santo André","SP"
"Condomínio Maracanã","Santo André","SP"
"Vila Tibiriçá","Santo André","SP"
"Vila Suíça","Santo André","SP"
"Vila Lutécia","Santo André","SP"
"Jardim Santa Cristina","Santo André","SP"
"Jardim do Estádio","Santo André","SP"
"Jardim Alvorada","Santo André","SP"
"Jardins Las Vegas","Santo André","SP"
"Sítio dos Vianas","Santo André","SP"
"Vila Luzita","Santo André","SP"
"Jardim Santo André","Santo André","SP"
"Parque dos Pássaros","Santo André","SP"
"Jardim Irene","Santo André","SP"
"Jardim João Ramalho","Santo André","SP"
"Cata Preta","Santo André","SP"
"Parque do Pedroso","Santo André","SP"
"Recreio da Borda do Campo","Santo André","SP"
"Três Divisas","Santo André","SP"
"Parque Miami","Santo André","SP"
"Jardim Riviera","Santo André","SP"
"Waisberg I","Santo André","SP"
"Waisberg II","Santo André","SP"
"Fazenda dos Tecos","Santo André","SP"
"Parque Represa Billings II","Santo André","SP"
"Jardim Clube de Campo","Santo André","SP"
"Sítio Taquaral","Santo André","SP"
"Parque Represa Billings III","Santo André","SP"
"Parque Novo Oratório","Santo André","SP"
"Jardim Santo Alberto","Santo André","SP"
"Jardim Ana Maria","Santo André","SP"
"Pólo Petroquímico de Capuava","Santo André","SP"
"Jardim Itapoam","Santo André","SP"
"Parque Capuava","Santo André","SP"
"Parque Erasmo Assunção","Santo André","SP"
"Vila Curuçá","Santo André","SP"
"Parque Jaçatuba","Santo André","SP"
"Parque João Ramalho","Santo André","SP"
"Jardim Rina","Santo André","SP"
"Jardim Alzira Franco","Santo André","SP"
"Tamanduateí 8","Santo André","SP"
"Tamanduateí 6","Santo André","SP"
"Acampamento Anchieta","Santo André","SP"
"Jardim Guaripocaba","Santo André","SP"
"Parque das Garças","Santo André","SP"
"Parque Rio Grande","Santo André","SP"
"Cabeceiras do Rio Pequeno","Santo André","SP"
"Parque América","Santo André","SP"
"Rio Grande","Santo André","SP"
"Cabeceiras do Rio Mogi","Santo André","SP"
"Campo Grande","Santo André","SP"
"Estância Rio Grande","Santo André","SP"
"Jardim Joaquim Eugênio de Lima","Santo André","SP"
"Cabeceiras do Araçaúva","Santo André","SP"
"Várzea do Rio Grande","Santo André","SP"
"Reserva Biológica Alto da Serra","Santo André","SP"
"Parque Estadual da Serra do Mar","Santo André","SP"
"Paranapiacaba","Santo André","SP"
"Cabeceiras do Rio Grande","Santo André","SP"
"José Menino","Santos","SP"
"Gonzaga","Santos","SP"
"Boqueirão","Santos","SP"
"Embaré","Santos","SP"
"Aparecida","Santos","SP"
"Ponta da Praia","Santos","SP"
"Estuário","Santos","SP"
"Macuco","Santos","SP"
"Encruzilhada","Santos","SP"
"Campo Grande","Santos","SP"
"Marapé","Santos","SP"
"Jabaquara","Santos","SP"
"Vila Belmiro","Santos","SP"
"Vila Matias","Santos","SP"
"Vila Nova","Santos","SP"
"Paquetá","Santos","SP"
"Centro","Santos","SP"
"Valongo","Santos","SP"
"Monte Serrat","Santos","SP"
"Saboó","Santos","SP"
"Alemoa","Santos","SP"
"Chico de Paula","Santos","SP"
"São Manoel","Santos","SP"
"Caneleira","Santos","SP"
"Santa Maria","Santos","SP"
"Bom Retiro","Santos","SP"
"São Jorge","Santos","SP"
"Areia Branca","Santos","SP"
"Castelo","Santos","SP"
"Rádio Clube","Santos","SP"
"Porto Valongo","Santos","SP"
"Porto Paquetá","Santos","SP"
"Outerinho","Santos","SP"
"Piratininga","Santos","SP"
"Morro Fontana","Santos","SP"
"Morro São Bento","Santos","SP"
"Morro Pacheco","Santos","SP"
"Porto Saboó","Santos","SP"
"Morro Jabaquara","Santos","SP"
"Vila Progresso","Santos","SP"
"Morro Saboó","Santos","SP"
"Morro Penha","Santos","SP"
"Morro Marapé","Santos","SP"
"Morro Nova Cintra","Santos","SP"
"Morro Caneleira","Santos","SP"
"Morro Santa Maria","Santos","SP"
"Morro Chico de Paula","Santos","SP"
"Porto Alamoa","Santos","SP"
"Porto Macuco","Santos","SP"
"Pompéia","Santos","SP"
"Morro Santa Terezinha","Santos","SP"
"Morro José Menino","Santos","SP"
"Morro Embaré","Santos","SP"
"Morro Cachoeira","Santos","SP"
"Porto Ponta da Praia","Santos","SP"
"Guarapá","Santos","SP"
"Monte Cabrão","Santos","SP"
"Trindade","Santos","SP"
"Cabuçu","Santos","SP"
"Iriri","Santos","SP"
"Caruara","Santos","SP"
"Quilombo","Santos","SP"
"Nossa Senhora das Neves","Santos","SP"
"Ilha Barnabé","Santos","SP"
"Vila Haddad","Santos","SP"
"Taboão","São Bernardo do Campo","SP"
"Paulicéia","São Bernardo do Campo","SP"
"Rudge Ramos","São Bernardo do Campo","SP"
"Anchieta","São Bernardo do Campo","SP"
"Jordanópolis","São Bernardo do Campo","SP"
"Planalto","São Bernardo do Campo","SP"
"Independência","São Bernardo do Campo","SP"
"Alves Dias","São Bernardo do Campo","SP"
"Cooperativa","São Bernardo do Campo","SP"
"Baeta Neves","São Bernardo do Campo","SP"
"Centro","São Bernardo do Campo","SP"
"Assunção","São Bernardo do Campo","SP"
"Nova Petrópolis","São Bernardo do Campo","SP"
"Santa Terezinha","São Bernardo do Campo","SP"
"Bairro dos Casa","São Bernardo do Campo","SP"
"Ferrazópolis","São Bernardo do Campo","SP"
"Demarchi","São Bernardo do Campo","SP"
"Montanhão","São Bernardo do Campo","SP"
"Botujuru","São Bernardo do Campo","SP"
"Balneária","São Bernardo do Campo","SP"
"Alvarenga","São Bernardo do Campo","SP"
"Batistini","São Bernardo do Campo","SP"
"Rio Grande","São Bernardo do Campo","SP"
"Cinco","São Bernardo do Campo","SP"
"Fundação","São Caetano do Sul","SP"
"Prosperidade","São Caetano do Sul","SP"
"Barcelona","São Caetano do Sul","SP"
"Santa Maria","São Caetano do Sul","SP"
"Boa Vista","São Caetano do Sul","SP"
"Nova Gerti","São Caetano do Sul","SP"
"Mauá","São Caetano do Sul","SP"
"Jardim São Caetano","São Caetano do Sul","SP"
"São José","São Caetano do Sul","SP"
"Oswaldo Cruz","São Caetano do Sul","SP"
"Olímpico","São Caetano do Sul","SP"
"Cerâmica","São Caetano do Sul","SP"
"Santo Antônio","São Caetano do Sul","SP"
"Santa Paula","São Caetano do Sul","SP"
"Centro","São Caetano do Sul","SP"
"Centro","São José do Rio Preto","SP"
"Imperial","São José do Rio Preto","SP"
"Redentora","São José do Rio Preto","SP"
"Santa Cruz","São José do Rio Preto","SP"
"Bom Jesus","São José do Rio Preto","SP"
"Ercília-Diniz","São José do Rio Preto","SP"
"Mançor Daud","São José do Rio Preto","SP"
"Vila Elvira","São José do Rio Preto","SP"
"Jardim Soraia","São José do Rio Preto","SP"
"Caic","Romano Calil","São José do Rio Preto","SP"
"Cristo Rei","São José do Rio Preto","SP"
"Cidade Jardim","São Marcos","São José do Rio Preto","SP"
"Quinta das Paineiras","São José do Rio Preto","SP"
"Vila Sinibaldi","São José do Rio Preto","SP"
"Parque Estoril","São José do Rio Preto","SP"
"Higienópolis","São José do Rio Preto","SP"
"São Francisco","São José do Rio Preto","SP"
"Nova Redentora","São José do Rio Preto","SP"
"Vivendas","São José do Rio Preto","SP"
"São Manoel","São José do Rio Preto","SP"
"Moyses Miguel Haddad","São José do Rio Preto","SP"
"Quinta do Golfe","São José do Rio Preto","SP"
"Tarraf II","São José do Rio Preto","SP"
"Distrito Industrial","São José do Rio Preto","SP"
"Aeroporto","São José do Rio Preto","SP"
"Alto Rio Preto","São José do Rio Preto","SP"
"Boa Vista","São José do Rio Preto","SP"
"Parque Industrial","São José do Rio Preto","SP"
"Esplanada","São José do Rio Preto","SP"
"Palestra","São José do Rio Preto","SP"
"Cecap","Vetorazzo","São José do Rio Preto","SP"
"Eldorado","São Jorge","São José do Rio Preto","SP"
"Gabriela","Nato Vetorasso","São José do Rio Preto","SP"
"Etemp","Gisete","São José do Rio Preto","SP"
"Solo Sagrado","São José do Rio Preto","SP"
"Colorado","São José do Rio Preto","SP"
"Antunes","São José do Rio Preto","SP"
"Arroyo","São José do Rio Preto","SP"
"Parque da Cidadania","São José do Rio Preto","SP"
"Santo Antônio","São José do Rio Preto","SP"
"Itapema","São José do Rio Preto","SP"
"Dom Lafayete Libanio","São José do Rio Preto","SP"
"Nunes","São José do Rio Preto","SP"
"Simões","São José do Rio Preto","SP"
"Maceno","São José do Rio Preto","SP"
"Anchieta","São José do Rio Preto","SP"
"Nazareth","São José do Rio Preto","SP"
"Jaguaré","São José do Rio Preto","SP"
"João Paulo II","São José do Rio Preto","SP"
"Felicidade","São José do Rio Preto","SP"
"Parque Belvedere","São José do Rio Preto","SP"
"São Deocleciano","São José do Rio Preto","SP"
"Gaivota","São José do Rio Preto","SP"
"Damha","São José do Rio Preto","SP"
"Parque dos Pássaros","San Fernando Valley","São José do Rio Preto","SP"
"Auferville","São José do Rio Preto","SP"
"Vila Toninho","São José do Rio Preto","SP"
"Buona Vita","São José do Rio Preto","SP"
"Residencial do Lago","São José do Rio Preto","SP"
"Distrito Engenheiro Schmitt","São José do Rio Preto","SP"
"Distrito de Talhado","São José do Rio Preto","SP"
"Setor Socioeconômico 01","São José dos Campos","SP"
"Setor Socioeconômico 01A","São José dos Campos","SP"
"Setor Socioeconômico 02","São José dos Campos","SP"
"Setor Socioeconômico 02A","São José dos Campos","SP"
"Setor Socioeconômico 03","São José dos Campos","SP"
"Setor Socioeconômico 03A","São José dos Campos","SP"
"Setor Socioeconômico 04","São José dos Campos","SP"
"Setor Socioeconômico 05","São José dos Campos","SP"
"Setor Socioeconômico 05A","São José dos Campos","SP"
"Setor Socioeconômico 07","São José dos Campos","SP"
"Setor Socioeconômico 08","São José dos Campos","SP"
"Setor Socioeconômico 09","São José dos Campos","SP"
"Setor Socioeconômico 10","São José dos Campos","SP"
"Setor Socioeconômico 11","São José dos Campos","SP"
"Setor Socioeconômico 12","São José dos Campos","SP"
"Setor Socioeconômico 13","São José dos Campos","SP"
"Setor Socioeconômico 14","São José dos Campos","SP"
"Setor Socioeconômico 15","São José dos Campos","SP"
"Setor Socioeconômico 16","São José dos Campos","SP"
"Setor Socioeconômico 17","São José dos Campos","SP"
"Setor Socioeconômico 17A","São José dos Campos","SP"
